NAME,OVR,POT
Rémy DescampsL,64,72
Jonathan Gradit,67,70
Rodéric Filippi,68,68
Mory KonéL,64,69
Florian Miguel,66,77
Antoine Devaux,67,67
Mayoro Ndoye,66,68
Haris Belkebla,69,76
Gauthier HeinL,65,77
John Tshibumbu,68,68
Frédéric Bulot,68,68
Mohamed Larbi,71,71
Daniel ManciniL,66,77
Jonathan MexiqueL,63,72
Rayan Raveloson,60,68
Axel Kacou,60,68
Cheick Diarra,68,71
Romain Bayard,65,71
Bryan Bergougnoux,67,67
Anthony Lippini,66,66
Djamel Bakar,69,69
Maki Madani Tall,64,71
Sacha Clémence,65,65
Seid Zukic,60,66
Ibrahim Cissé,62,72
Grégoire Coudert,53,65
Cyriaque Louvion,66,66
Baptiste Etcheverria,59,69
Samson Mbingui,57,60
Daouda Konaté,60,61
