NAME,OVR,POT
Cifuentes,73,73
Rober Correa,68,71
Sergio Sánchez,72,72
Ivan Kecojević,68,68
Matos,68,75
Edu Ramos,69,72
José Mari,70,70
Salvi Sánchez,73,73
JairoL,68,71
Álex Fernández,72,75
Dejan Lekić,71,71
Garrido,71,71
Querol,68,68
Brian Oliván,70,74
FaliL,70,75
David Gil,62,66
Manu VallejoL,73,84
Darwin MachísL,75,76
Aleksandar Pantic,72,75
Alfonso Espino,70,71
Marcos Mauro López,69,70
Djordje Jovanović,68,79
Servando,68,68
David Carmona,67,76
Mario Barco,67,70
Vincenzo Rennella,67,67
Saturday Erimuya,62,71
Juan HernándezL,62,67
Javi Navarro,61,70
Cristian Arco,55,61
