NAME,OVR,POT
Ivan Lanni,64,66
Simone Pecorini,61,69
Andrea Mengoni,65,65
Milan Milanović,65,67
Federico DimarcoL,62,76
Riccardo Orsolini,55,67
Tommaso Bianchi,68,69
Bright Addae,66,72
Luigi Giorgi,67,67
Jakub Jankto,65,76
Daniele Cacia,70,70
Leonardo Pérez,64,66
Doudou Mangni,64,70
Alberto Almici,62,69
Davide Cinaglia,62,68
Tomas Svedkauskas,60,70
Michele Canini,73,73
Dario Del Fabro,67,76
Andrea Petagna,65,74
Bogdan Mitrea,68,68
Ismail H'Maidat,66,75
Žan Benedičič,65,76
Daniele Altobelli,62,70
Riccardo Ragni,61,65
Gianluca Carpani,59,67
Lorenzo De Grazia,55,65
Sulayman Jallow,55,65
Luca Iotti,54,65
