NAME,OVR,POT
Sebastián Viera,74,74
Fabián Viáfara,69,69
Dany Rosero,69,71
Jorge Arias,69,69
Gabriel Fuentes,71,76
Didier Moreno,70,70
Fredy Hinestroza,72,72
Luis González,69,69
Daniel Giraldo,70,70
Miguel Borja,76,76
Omar Albornoz,70,71
Fabián Sambueza,70,70
Walmer Pacheco,70,71
Homer Martínez,63,71
Jefersson Martínez,68,70
Fernando Uribe,72,72
Edwin Velasco,70,70
Edwuin Cetré,69,75
Carmelo Valencia,69,69
Jhon Freddy Pajoy,67,67
Nilson Castrillón,66,69
Enrique Serje,67,71
Sebastián Araujo,60,66
