NAME,OVR,POT
Tomasz Kuszczak,73,73
Bruno Saltor,70,70
Gordon Greer,67,67
Lewis Dunk,66,74
Iñigo Calderón,65,65
Liam Bridcutt,71,76
David López,71,71
Andrew Crofts,68,68
Will Buckley,71,75
Leonardo Ulloa,72,76
Andrea Orlandi,68,68
Casper Ankergren,65,65
Adam El-Abd,65,65
Will Hoskins,66,68
Craig Mackail-Smith,71,71
Jake Forster-Caskey,59,71
Kazenga LuaLua,70,73
Ashley Barnes,66,72
George Barker,53,61
Ryan Harley,65,65
Peter Brezovan,64,64
Rohan Ince,58,66
Wayne Bridge,72,72
Gary Dicker,65,68
Dean Hammond,67,67
Marcos Painter,66,67
Matthew Upson,73,73
Vicente,72,72
