NAME,OVR,POT
Michal Peškovič,63,66
Paweł Wojciechowski,57,64
Jakub Dziółka,60,66
Radoslav Král,61,69
Walerij Sokołenko,54,59
Jacek Trzeciak,56,56
Rafał Grzyb,53,64
Ireneusz Marcinkowski,52,57
Janusz Wolański,59,67
Grzegorz Podstawek,57,76
Michał Zieliński,57,65
Marcin Suchański,49,50
Mariusz Mężyk,62,66
Marek Bažík,44,55
Hubert Robaszek,49,65
Mariusz Przybylski,47,52
Hubert Jaromin,57,64
Tomasz Owczarek,57,62
Marcin Radzewicz,58,60
Mariusz Solecki,52,56
Jacek Broniewicz,55,61
Grzegorz Bochenek,47,62
Marcin Komorowski,57,63
Wojciech Mróz,55,60
Jakub Zabłocki,52,68
Adrian Chomiuk,50,61
Seweryn Kiełpin,50,54
Rafał Magaczewski,44,69
Mateusz Kamiński,43,48
Adrian Basta,44,61
