NAME,OVR,POT
Jakob Golz,63,68
Andreas Wiegel,65,65
José-Enrique Ríos Alonso,63,70
Felix Herzenbruch,63,63
Felix Bastians,66,66
Niklas Tarnat,64,69
Björn Rother,64,68
Isaiah Young,65,70
Lawrence EnnaliL,64,76
Felix GötzeL,67,70
Ron Berlinski,65,65
Thomas Eisfeld,65,65
Sandro Plechaty,64,68
Moritz RömlingL,62,72
Mustafa Kourouma,56,70
Raphael Koczor,61,61
Simon Engelmann,65,65
Oguzhan Kefkir,65,65
Torben Müsel,62,70
Kevin Holzweiler,63,63
Clemens Fandrich,66,66
Luca WollschlägerL,61,77
Michel Niemeyer,63,64
Cedric Harenbrock,63,68
Meiko SponselL,63,76
Felix Wienand,60,72
Aurel Loubongo-M'Boungou,60,72
