NAME,OVR,POT
Daniel SappaL,69,74
Fernando Torrent,72,72
Fabio Pereyra,72,72
Franco Sbuttoni,71,71
Emiliano Papa,70,70
Ezequiel Piovi,73,76
Jesús Soraire,72,72
Gastón Álvarez Suarez,73,74
Nicolás GiménezL,74,81
Juan Manuel García,72,73
Juan Kaprof,73,78
Emiliano Méndez,71,71
Joel SoñoraL,69,75
Alejo Antilef,66,76
Mateo Carabajal,68,77
Maximiliano Gagliardo,68,68
Ezequiel Rescaldani,71,71
Lautaro Parisi,70,73
Lucas Necul,68,80
Ezequiel Cérica,67,67
Pablo Álvarez,66,66
Jhonathan Candia,67,70
Rubén Zamponi,67,67
Leonardo Marchi,64,71
Leonel Picco,63,74
Ramiro Balbuena,63,75
Ulises Abreliano,63,72
Alejandro Rivero,61,71
