NAME,OVR,POT
Sean Johnson,67,76
Jalil Anibaba,63,67
Austin Berry,63,70
Bakary Soumaré,68,68
Gonzalo Segares,65,65
Patrick Nyarko,65,65
Jeff Larentowicz,68,68
Egidio Arévalo RíosL,76,76
Joel Lindpere,67,67
Juan Luis Anangonó,65,73
Mike Magee,71,71
Paolo Tornaghi,62,65
Dilly Duka,64,69
Alex,65,67
Quincy Amarikwa,62,62
Hunter Jumper,57,63
Logan Pause,61,61
Chris Rolfe,67,67
Maicon Santos,66,66
Wells Thompson,63,63
Corben Bone,63,64
Daniel Paladini,63,63
Steven Kinney,63,63
Shaun Francis,60,60
Yazid Atouba,60,64
Michael Videira,59,60
Brendan King,58,63
Alec Kann,57,61
Victor Pineda,55,66
