NAME,OVR,POT
Denis Petric,66,72
Fouad Chafik,63,71
Eric Chelle,66,66
Fabien Barrillon,64,71
Damien Moulin,61,66
Ibrahima Ba,60,64
Kévin Bru,60,66
Florian Tardieu,50,62
Sid Ali Yahia-Chérif,65,67
Ludovic Genest,64,69
Guy-Roland Niangbo,64,64
Luca Veronese,63,75
Alain Cantareil,66,66
Joris Sainati,56,65
Farid Boulaya,56,68
Maxime Tarasconi,60,65
Nassim Akrour,65,65
Frédéric Nimani,66,67
Jordan Massengo,58,70
Khaled Melliti,57,57
Abdellah Zoubir,59,69
Youcef Touati,51,61
Michael Bosqui,57,61
Oualid El Hemdaoui,59,68
Clément Daoudou,51,56
Anthony Belmonte,51,64
Naguib Chakouri,56,65
Maxime Mannoni,52,66
