NAME,OVR,POT
Lucas Giovini,65,65
Mirko Opazo,54,66
Adán Vergara,63,63
José Antonio Rojas,65,67
Jonathan Suazo,63,67
Mathías Riquero,66,66
Octavio Pozo,58,58
Benjamín Ruiz,63,63
Tomás Lanzini,63,67
Emanuel Croce,64,64
Luciano Vázquez,67,67
Pablo Reinoso,57,57
Boris Sandoval,60,66
Andrés Reyes,59,63
Ignacio Caroca,60,72
Jonathan Cisternas,64,64
Miguel Ángel Alba,66,69
Sebastián Varas,61,68
Sebastián Montesinos,64,65
Amed Pinto,58,61
Pablo Parra,58,69
Ariel Bogado,63,63
Andrés Sepúlveda,61,70
Diego Fuentes,58,61
Darwin Cerda,52,64
Sebastián Aldunate,51,62
Lucas Triviño,57,64
Juan Gutiérrez,60,63
