NAME,OVR,POT
Marco Fortin,65,77
Daniele Martinelli,59,70
Marco Zanchi,68,71
Valerio Di Cesare,70,74
Valerio Foglio,63,69
Cristian Raimondi,59,63
Piermario Morosini,66,77
Antonino Bernardini,72,76
Giampietro Perrulli,60,66
Sasa Bjelanovic,67,76
Massimo Margiotta,65,68
Matteo Guardalben,60,68
Luis Helguera,60,69
Oussama Essabr,62,68
Ivan Fatic,61,65
Davis Curiale,59,66
Andrea Capone,67,71
Matteo Serafini,66,72
Alessandro Sgrigna,65,70
Giacomo Pozzer,50,56
Andrea Tecchio,55,55
Simone Calori,54,57
Davide Bottone,59,68
Massimo Volta,64,73
Nicholas Devis Giani,60,71
Mattia Minesso,58,61
