NAME,OVR,POT
Jakub Szumski,62,65
Daniel Mikołajewski,59,72
Tomáš Petrášek,66,68
Jarosław JachL,67,71
Fran Tudor,64,68
Igor Sapała,64,70
Ruslan Babenko,62,63
Daniel Bartl,62,62
Marko Poletanović,67,71
Miłosz Szczepański,65,74
Sebastian Musiolik,64,68
Patryk Kun,65,68
Petr Schwarz,64,64
Piotr Malinowski,62,62
Kamil Piątkowski,59,69
Michał Gliwa,65,65
Felicio Brown Forbes,66,66
David Tijanić,62,69
Andrzej Niewulis,65,65
Kamil Kościelny,62,64
Arkadiusz Kasperkiewicz,65,69
Ben Lederman,54,69
Emir Azemović,62,69
