NAME,OVR,POT
Julián Cuesta,67,70
Zoran Arsenić,64,70
Marcin Wasilewski,70,70
Fran Vélez,67,70
Jakub Bartkowski,65,68
Nikola Mitrović,67,67
Tomasz Cywka,67,67
Pol Llonch,69,74
Rafał Boguski,65,65
Jesús Imaz,68,68
Carlitos,74,74
Patryk Małecki,69,69
Vullnet Basha,68,71
Tibor Halilović,63,72
Matej Palčič,65,70
Michał Buchalik,65,65
Paweł Brożek,66,66
Zdeněk Ondrášek,65,65
Kamil Wojtkowski,67,78
Denys Balanyuk,62,73
Iván González,69,69
Arkadiusz Głowacki,70,70
Kacper Chorążka,53,73
Petar BrlekL,72,79
Maciej Sadlok,71,71
Martin Košťál,63,74
Marko Kolar,60,67
