NAME,OVR,POT
Andreas Schranz,67,81
Joachim Standfest,55,73
Anton Ehmann,65,79
Mario Tokic,62,78
Emanuel Pogatetz,55,82
Dieter Ramusch,60,70
René Aufhauser,70,80
Gernot Plassnegger,60,75
Matthias Dollinger,56,71
Alen Skoro,68,88
Roland Kollmann,63,78
Martin Amerhauser,57,75
Mario Bazina,62,75
Franz Almer,65,75
Dominic Hassler,60,70
Samir Muratovic,58,75
Gernot Sick,53,72
Gregor Pötscher,66,76
Mario Majstorovic,55,65
Heinz Lienhart,51,61
Jürgen Rindler,51,71
Daniel Pirker,58,69
Stefan Erkinger,57,63
