NAME,OVR,POT
Germán Caffa,59,59
Mateo Puerta,60,75
Yair Arrechea,66,66
Wanderson,53,63
Cristian Borja,67,73
Luis Caicedo,65,78
Diego Chica,64,64
Maicol Balanta,67,67
Miguel Medina,67,76
Juan Rodríguez,61,67
Feiver Mercado,69,70
Bryan Fernández,63,68
Carlos Carbonero,73,74
Lucas Sotero,62,64
Jimmy Valoyes,58,58
Daniel Rodríguez,53,64
Joao Rodríguez,61,74
Óscar Camilo,60,71
Manuel Arias,54,67
Ali ReyesL,60,68
Carlos IbargüenL,69,79
Alejandro Peñaranda,57,63
Vinicius,58,68
Jhonier Viveros,68,70
Anthony Tapia,65,65
Juan Campo,63,69
Giovanny Martinez,63,64
Nilson CastrillónL,57,69
