NAME,OVR,POT
Hou Yu,60,60
Wang Wei,63,63
Rade Dugalić,70,70
Liao Junjian,63,63
Chen Zhechao,59,60
Shi Liang,55,55
Nebojša Kosović,62,63
Yang Yilin,55,59
Yang Yihu,57,57
Rodrigo Henrique,61,61
Aleksa Vukanović,60,60
Yin Hongbo,66,66
Liang Xueming,61,62
Yang Chaosheng,55,55
Wen Junjie,52,56
Mai Gaolin,50,58
Chisom Egbuchulam,62,62
Huo Liang,49,49
Cui Wei,56,56
Liu Sheng,53,53
Chen Guokang,52,56
Xu Lei,52,59
Guo Yi,51,51
Yin Congyao,55,59
Li Shuai,64,64
Li Junfeng,50,54
Cai Haochang,50,54
Deng Xiongtao,48,61
