NAME,OVR,POT
Mauricio Caranta,71,71
Víctor Salazar,57,65
Alejandro Donatti,69,69
Javier Pinola,70,70
Cristian Villagra,72,72
Nery Domínguez,69,75
Walter Montoya,58,68
José Luis Fernández,70,71
Giovani Lo Celso,53,70
Franco Niell,68,68
Marco Ruben,72,72
Gustavo Colman,74,74
Damián MustoL,69,69
Hernán Da Campo,54,62
Pablo Álvarez,70,70
Manuel García,62,64
César Delgado,72,72
Jonás Aguirre,68,73
Franco Cervi,73,81
Marcelo Larrondo,69,72
Pablo Becker,68,75
Yeimar Gómez Andrade,68,75
Paulo Ferrari,68,68
Tomás Berra,66,71
Elias Gómez,62,71
Maximiliano González,58,67
Ijiel Cesar Protti,57,62
Fernando Coniglio,57,64
Jonatan Schulze,57,64
Federico Flores,56,62
