NAME,OVR,POT
Charles Itandje,73,73
Digão,70,77
Maurício Ramos,73,73
Didi,70,72
Renan Diniz,69,76
Renan Foguinho,69,71
Tevfik Altındağ,67,67
Cem Özdemir,66,69
Vinícius,70,75
Vladimir Koman,68,68
Magaye Gueye,74,75
Reynaldo,68,68
Ahmet Bahçıvan,60,70
Ousmane Viera,67,67
Halil İbrahim Pehlivan,67,74
Goran Karačić,67,80
Bekir Yılmaz,67,67
Sami Can Keskin,64,70
Ahmet Dereli,65,71
Ethem Ercan Pülgir,64,73
Emre Uğur Uruç,61,68
Barış Memiş,66,66
Hayrullah Mert Akyüz,66,73
Fırat Kaplan,60,72
Serbay Can,61,71
İrfan Can Eğribayat,61,73
Yiğitcan Gölboyu,61,65
Sabit Hakan Yılmaz,61,72
