NAME,OVR,POT
Bojan Jorgacevic,71,76
Roy Myrie,65,72
Stef Wils,71,73
Marko Šuler,72,73
Erlend Hanstveit,69,76
Bernd Thijs,71,72
Randall Azofeifa,68,72
Christophe Grondin,69,72
Yassine El Ghanassy,69,74
Elimane Coulibaly,69,71
Yaya Soumahoro,71,76
Sébastien Bruzzese,63,71
Adriano Mansur Duarte,67,72
Kenny Thompson,65,69
Tim Smolders,69,71
Stijn De Smet,68,73
Zlatan Ljubijankič,69,74
Shlomi Arbeitman,68,76
Frank Boeckx,61,68
Mario Barić,61,64
Grégory Mertens,59,67
Matija Škarabot,63,69
Wallace,64,74
Christophe Lepoint,69,74
Zaccharia M'Sila,56,66
Ibrahima Conté,63,69
Edson Montaño,53,67
