NAME,OVR,POT
Gastón Olveira,67,71
Nicolás Rodríguez,65,65
Gonzalo Viera,62,62
Horacio Salaberry,66,66
Joaquín Fernández,63,71
Santiago Pérez,64,73
Maximiliano Calzada,66,66
Ribair Rodríguez,67,67
Facundo Ospitaleche,60,66
José Neris,60,72
Juan Manuel Olivera,70,70
Matías Alonso,65,65
Nicolás González,55,66
Sebastián Piriz,67,67
Sebastián Gorga,66,71
Lucas Machado,59,68
Thiago Borbas,52,72
Marcos Montiel,59,65
Tiago Galletto,54,73
Santiago Rodríguez,52,65
Claudio Herrera,60,60
Facundo Silvera,61,68
Juan Pablo Plada,60,68
Fabricio Correa,55,71
Matías Arezo,58,76
Cristian Martin,57,66
Agustín Morales,54,65
Adrián Leites,67,67
Juan Ignacio Quintana,53,61
Guzmán Rodríguez,51,63
