NAME,OVR,POT
Alan Mannus,68,68
Joe Shaughnessy,62,68
Steven Anderson,67,67
Tam Scobbie,64,64
Brian Easton,66,66
David Wotherspoon,65,67
Murray Davidson,67,67
Liam Craig,68,68
Danny Swanson,64,64
Steven MacLean,66,66
Graham Cummins,60,60
John Sutton,65,65
Simon Lappin,63,63
Scott Brown,54,66
Michael Doyle,48,51
Zander Clark,51,57
Chris Kane,60,70
Greg Hurst,52,66
Plamen Krachunov,55,56
Dave Mackay,66,66
Eoghan McCawl,51,65
Chris Millar,62,62
Darnell Fisher,59,69
George Hunter,54,66
Craig Thomson,53,63
Liam Gordon,52,61
Paul Esslemont,51,70
Connor McLaren,51,65
Bradley Sinclair,51,70
Mark Hurst,50,60
