NAME,OVR,POT
Hugo GonzálezL,70,70
Joaquín Esquivel,72,77
Arribas,70,70
José Juan García,60,65
Maximiliano Olivera,71,71
Francisco Contreras,64,72
Flavio Santos,66,66
Fernando Arce,66,71
Matías García,65,65
Gabriel FernándezL,66,66
Maximiliano Silvera,66,73
Darío Lezcano,75,75
Fabián Castillo,72,72
Iván Ochoa,67,71
Felipe Rodríguez,69,69
Martín Galván,64,64
Adrián MoraL,67,73
Cándido Ramírez,65,65
Jaime Gómez,70,70
Marcos Mauro,70,70
Alberto Acosta,66,66
Ventura Alvarado,67,68
Paul Aguilar,70,70
Carlos Rosel,63,64
Carlos Fierro,66,66
Francisco Nevarez,56,66
José Nirennold,56,68
