NAME,OVR,POT
Ertuğrul Furkan,51,55
Bülent Cevahir,54,58
Ante Kulušić,64,64
Tomislav Glumac,60,66
Berkan Emir,59,64
Abdulhamit Yıldız,53,55
Ermin Zec,65,68
Eray Ataseven,59,67
Aykut Çeviker,58,65
Isaac Promise,68,70
Muğdat Çelik,60,67
Sercan Yıldırım,71,77
Burak Çalık,62,66
İlhan Depe,59,67
Hasan Hatipoğlu,61,64
Andrija Vuković,65,65
Ali Öztürk,56,56
Ibrahim Icuz,56,66
Vitor Gomes,69,74
Ronald Vargas,69,70
Gökhan Ünal,69,69
André Santos,68,72
Emrullah Şalk,64,64
Okan Alkan,62,69
Uğur Akdemir,60,64
Oğuzhan Çapar,55,73
Muhammed Can,55,76
