NAME,OVR,POT
Jacob Rinne,60,67
Daniel Björnquist,63,65
Erik Moberg,64,64
Christoffer Wiktorsson,59,59
Hjörtur Logi Valgarðsson,58,58
Martin Broberg,62,66
Robert Åhman Persson,64,64
Nordin Gerzić,64,64
Daniel Gustavsson,61,64
Pär EricssonL,64,67
Karl Holmberg,60,65
Marcus Pode,62,62
Jonathan Lundberg,53,64
Daniel Nordmark,61,61
Patrik Haginge,61,61
Oscar Jansson,64,69
Sebastian Ring,55,62
Carl Ekstrand Hamrén,52,59
Alhassan Kamara,68,73
Astrit Ajdarević,66,69
Eiður Aron Sigurbjörnsson,60,62
Ayanda Nkili,59,62
Samuel Mensah,55,58
Christer Lipovac,55,65
Felix Möller,53,65
Lukman Murad,52,58
Karl Westdahl,51,59
