NAME,OVR,POT
James Talbot,63,73
Derek Pender,57,57
Aaron BarryL,59,60
James Finnerty,60,69
Darragh Leahy,62,73
Robbie McCourt,58,68
Conor Levingston,59,66
Keith Ward,63,63
Kevin Devaney,59,59
Danny Mandroiu,62,72
Ryan Swan,58,63
Keith Buckley,60,61
Luke Wade-Slater,58,68
Michael Barker,57,57
Paddy Kirk,57,64
Michael Kelly,53,58
Scott Allardice,57,66
Ryan Graydon,55,63
Andrew Lyons,57,69
Cristian Măgerușan,54,65
Andre Wright,60,69
Dinny Corcoran,62,62
Rob Cornwall,59,63
Danny Grant,60,70
Niall Corbet,56,59
