NAME,OVR,POT
Ivan Benito,61,73
Gabor Nagy,55,63
Sven Christ,63,69
Giuseppe Rapisarda,49,65
Mario Mutsch,58,66
Gürkan Sermeter,61,73
Carlinhos,63,73
Sergio José Bastida,62,69
Djamel Mesbah,64,73
Goran Antic,61,67
Cristian-Florin Ianu,63,75
Massimo Colomba,60,69
Kristian Nushi,59,65
Paulo Menezes,59,68
Sandro Burki,57,65
Jonas Elmer,60,76
Daniel Tarone,60,67
Francisco Guerrero,56,67
Luiz Da Silva Rogerio,67,76
Samuele Preisig,56,65
Vahe Tadevosyan,59,66
Sascha Studer,50,78
Michael Ludäscher,46,57
