NAME,OVR,POT
Bengt Andersson,66,73
Johan Sjöberg,63,65
Dennis Jonsson,58,62
David Leinar,64,68
Roy Miller,65,71
Björn Anklev,62,64
Sebastian Johansson,60,64
Pavel Zavadil,64,66
Alex,59,64
Marcus Allbäck,71,76
Álvaro Santos,66,68
Magnus Källander,57,61
Robin Jonsson,53,58
Jonathan Lindström,39,49
Danny Ervik,48,51
Peter Abrahamsson,50,55
Christofer Bengtsson,55,59
Martin Dohlsten,55,63
Alexander Mellqvist,52,62
David Stenman,59,70
Markus Gustafsson,39,44
Tommy von Brömsen,55,60
Markus Anderberg,50,55
Christian Lindström,52,57
Seif Kadhim,37,45
Adam Eriksson,42,49
Niclas Elving,51,62
