NAME,OVR,POT
Boris RadunovićL,67,78
Alejandro GonzálezL,67,67
William Jidayi,63,63
Berat DjimsitiL,66,73
Marco PerrottaL,62,70
Lorenzo LaveroneL,67,67
Stephane Omeonga,60,72
Fabrizio Paghera,65,68
Angelo D'Angelo,66,66
Umberto EusepiL,65,65
Matteo Ardemagni,72,72
Daniele VerdeL,70,80
Federico Moretti,66,66
Niccoló Belloni,62,71
Marco Migliorini,64,66
Luca LezzeriniL,66,78
Idrissa Camara,55,60
Richard Lašík,66,70
Mohamed Soumaré,62,75
Soufiane Bidaoui,62,62
Luigi Castaldo,69,69
Matthias Solerio,59,62
Patrick AsmahL,62,71
Davide Gavazzi,67,67
Rino Iuliano,53,53
