NAME,OVR,POT
Daniel Alexis Leite Figueira,73,80
Tiago Santos,69,83
Mexer,69,69
Bernardo Vital,71,80
Joãozinho,72,72
João Carvalho,70,74
João GamboaL,70,74
James Léa Siliki,70,73
Tiago Maria Antunes GouveiaL,71,85
Francisco Geraldes,71,72
Cassiano,71,71
Rodrigo Martins,67,73
Mor Ndiaye,67,77
Pedro Álvaro,70,79
Racine Coly,66,67
Pedro Silva,68,72
João Carlos,69,69
Tiago Araújo,67,76
Lucas Áfrico,70,71
Loreintz Rosier,70,77
Rafik GuitaneL,69,74
Brandon AguileraL,65,78
Carlos Eduardo,66,66
Yusuf Bamidele,65,74
Shaquil Delos,65,72
Alejandro Marqués,64,75
João Oliveira,62,76
Mabrouk Rouai,62,73
