NAME,OVR,POT
Enrique Bologna,64,64
Facundo Oreja,68,68
Maximiliano Coronel,67,68
Mauricio Romero,70,70
Lucas Licht,70,70
Roberto Brum,65,65
Fabián Rinaudo,74,74
Facundo CastillónL,70,70
Maximiliano Meza,68,74
Lorenzo Faravelli,65,70
Walter Bou,59,66
Franco Niell,68,68
Javier Mendoza,70,76
Antonio Medina,67,67
Oliver Benitez,64,68
Alexis Martín Arias,56,62
Federico Rasic,67,73
Ezequiel Bonifacio,61,68
Luciano Perdomo,53,63
Matías Noble,57,68
Omar Pouso,64,64
Jorge Valdez ChamorroL,68,75
Yair Bonnin,58,60
Nicolás Mazzola,63,65
Brian Andrada,58,65
Manuel Guanini,63,71
Leandro Contin,57,64
Ezequiel D'Angelo,56,56
Eric Ramírez,56,68
Kevin Ceceri,55,66
