NAME,OVR,POT
Sebastián Moyano,72,72
Brian Blasi,70,76
Franco Ezequiel Calderón,66,74
Jonathan Bottinelli,72,72
Claudio Corvalán,72,72
Javier Cabrera,71,71
Jalil ElíasL,72,78
Javier Méndez,70,73
Gabriel Carabajal,74,74
Franco Troyansky,72,78
Walter Bou,74,76
Emanuel Cecchini,71,78
Gastón Comas,64,74
Lucas Ríos,62,72
Federico MiloL,68,68
Marcos Peano,66,74
Nicolás Mazzola,70,70
Ezequiel Bonifacio,72,75
Sebastián Assís,69,70
Jorge Zules Caicedo,67,68
Fernando Elizari,69,69
Martín Ezequiel Cañete,65,74
Mauro Luna Diale,65,74
Braian Álvarez,64,72
Santiago Lebus,63,70
Francisco Gerometta,63,74
Franco Godoy,60,74
Alan Sosa,61,69
