NAME,OVR,POT
Marco Knaller,70,70
Philipp Klingmann,68,68
Daniel Gordon,70,70
Tim Kister,71,71
Damian Roßbach,67,71
Denis Linsmayer,69,74
Stefan Kulovits,69,69
Thomas PledlL,70,77
Korbinian Vollmann,68,73
Lucas Höler,66,73
Andrew Wooten,72,72
Markus Karl,68,68
Daniel ŁukasikL,66,69
Leart Paqarada,69,76
Tim Knipping,64,70
Rick Wulle,59,67
Richard Sukuta-Pasu,66,67
Jakub Kosecki,70,70
Marco Thiede,66,69
Manuel Stiefler,65,65
Taner Yalçın,67,68
Moritz Kuhn,64,65
Michael Hiegl,54,61
Maximilian Jansen,61,66
Julian Derstroff,65,68
José Pierre Vunguidica,65,66
Erik Zenga,64,67
