NAME,OVR,POT
Maximilian Schulze Niehues,65,65
Fabian Menig,64,67
Ole Kittner,65,65
Simon Scherder,66,68
Niklas Heidemann,62,67
Sandrino Braun,63,63
Kevin Rodrigues Pires,67,68
Martin Kobylański,67,71
René Klingenburg,67,71
Rufat Dadashov,64,65
Cyrill Akono,60,78
Philipp Hoffmann,65,66
Moritz Heinrich,60,68
Lion Schweers,67,73
Jannik Borgmann,61,68
Oliver Schnitzler,65,72
Tobias Rühle,65,65
Tobias Warschewski,59,65
Marian Prinz,55,71
Lucas Cueto,61,69
Uğur Tezel,60,69
Philipp Müller,64,68
Benjamin Schwarz,58,58
Julian Conze,51,65
Danilo Wiebe,63,66
Adrian Knüver,52,61
