NAME,OVR,POT
Jefferson,75,76
Alessandro,68,74
Antônio Carlos,71,73
Leandro Guerreiro,73,74
Fábio Ferreira,68,71
Marcelo Cordeiro,69,76
Somália,71,74
Marcelo Mattos,71,75
Maicosuel,75,83
Germán Herrera,74,79
Jobson,74,79
Renan,68,74
Danny Morais,70,78
Fahel,68,71
Edno,71,79
Caio,72,81
Lúcio Flávio,73,79
Washington Sebastián Abreu,75,80
Renato Cajá,72,78
Túlio Souza,66,69
Alex,66,74
Júnior,63,69
Edson,68,75
Vinicius,62,69
Milton,64,73
Felipe Lima,62,75
Márcio Rozário,64,73
Jorge Luiz,64,73
Bruno Tiago,67,76
Araruama,63,76
