NAME,OVR,POT
Tomáš Bureš,62,67
Juraj Križko,58,68
Jan Trousil,67,70
Josef Dvorník,65,70
František Dřížďal,56,66
Lukáš Mareček,60,78
Lukáš Michna,53,63
Elton Lira,58,68
Tomáš Polách,72,76
Michael Rabušic,58,71
Tomáš Došek,73,76
Richard Dostálek,69,74
Martin Doležal,56,66
Martin Jílek,53,63
Matijas Pejić,57,67
Léo,56,66
Zbyněk Pospěch,65,70
Petr Čoupek,63,66
Martin Nosko,50,58
Tomáš Okleštěk,55,67
Karel Večeřa,58,67
David Kalivoda,63,71
Martin Hanák,50,63
Roman Smutný,54,66
Libor Baláž,67,68
Jan Urban,49,59
Jaroslav Borák,51,66
Josef Šural,53,66
Róbert Szegedi,52,62
Dalmo,62,67
