NAME,OVR,POT
Emanuele Concetti,61,61
Angelo ReaL,59,62
Ciro De Franco,58,64
Roberto Di Maio,60,61
Lorenzo LaveroneL,62,68
Nicola Mingazzini,58,58
Alessandro Bruno,58,60
Alberto Giuliatto,59,62
Diego FaríasL,62,71
Luigi Castaldo,65,65
Riccardo Bolzan,56,58
Stefano Russo,50,64
Alessandro Nigro,53,53
Lorenzo Del Prete,57,61
Emanuele Catania,58,58
Biagio PaganoL,60,60
Luiz Gabriel Sacilotto,57,60
Roberto Merino,68,68
Andrea Parola,63,63
Maikol Negro,59,66
Alessandro Gherardi,56,64
Marco Pomante,56,58
Ahmed Apimah Barusso,64,66
Danilo Piroli,49,63
Giuseppe FigliomeniL,59,60
Vincenzo NitrideL,55,64
Raffaele Alcibiade,58,71
Marco Pepe,52,54
