NAME,OVR,POT
Fabián Cerda,60,61
Guillermo Soto,69,74
Enzo Guerrero,62,64
Luis Mago,67,70
Brayan VéjarL,67,73
Diego Rosende,62,62
Julián Fernández,67,75
Agustín Farías,71,71
César Cortés,68,68
Santiago Lizana,66,67
Lucas Passerini,61,66
Roberto Gutiérrez,72,72
Ignacio Herrera,64,64
Cristóbal Jorquera,70,70
Nicolás Díaz,62,73
Ignacio González,68,69
Renato Tarifeño,66,75
Fabian Ahumada,62,71
Ignacio Ayala,63,75
Camilo Saldaña,63,76
Nicolás Gutierrez,53,65
Matías Borquez,61,71
Jorge ArayaL,62,71
Sebastian Silva,57,63
Nicolás Zedán,59,72
Yerko Rojas,55,62
