NAME,OVR,POT
Óscar Whalley,68,72
Lapeña,65,71
Gálvez,66,67
Delgado,65,65
Víctor García,64,67
Josep SeñéL,67,67
Yann Bodiger,71,76
Jorge Fernández,65,65
Marc Mateu,71,71
Rubén Díez,67,67
Juanto Ortuño,67,67
Cubillas,67,67
Javi Moyano,71,71
Satrústegui,67,67
Muguruza,66,67
Campos,65,65
Igor ZlatanovićL,66,75
Arturo MolinaL,65,70
Rene Krhin,72,72
Jonatan Soriano,71,71
Gus Ledes,68,69
Paolo Fernandes,66,75
César Díaz,66,66
Carles Salvador,65,65
Iago Indias,64,70
Marc Castells,64,64
Regalón,63,63
Felipe Galvis,62,72
