NAME,OVR,POT
Beto,73,73
Tomás TavaresL,73,84
César,69,71
Eduardo Mancha,67,72
Fábio Nunes,68,68
Licá,70,70
Amine Oudrhiri,67,67
Fabrício Isidoro,69,69
Brian MansillaL,69,75
Jonatan Lucca,69,72
Pedro Henrique,66,73
Cláudio Falcão,71,74
Bilel Aouacheria,68,68
André Pinto,70,70
Alex Pinto,69,76
Hugo Marques,67,67
Nikola Stojiljković,68,68
Madi,68,79
Rafael Defendi,69,69
Djalma,67,67
Hugo Seco,67,67
Abner,66,72
Alvarinho,66,66
Filipe Melo,65,65
Bura,65,70
Cássio Scheid,64,67
Miguel Bandarra,62,67
Ricardo Velho,62,71
