NAME,OVR,POT
Jim Provett,61,75
Michael Barron,59,76
Chris Westwood,60,70
Michael Nelson,62,72
Hugh Robertson,58,77
Kevin Betsy,62,80
Antony Sweeney,59,76
Mark Tinkler,54,63
Ritchie Humphreys,69,79
Adam Boyd,52,72
Eifion Williams,65,75
Jack Ross,60,84
Gavin Strachan,53,63
Dimitrios Konstantopoulos,65,80
Joel Porter,62,78
Steven Istead,56,76
Andy Jordan,54,64
Darrell Clarke,62,72
Darren Craddock,66,80
Ryan McCann,61,80
Matty Robson,58,77
John Brackstone,61,78
Andrew Appleby,58,78
Jack Wilkinson,53,70
David Foley,53,75
