NAME,OVR,POT
Stephen McGuinness,53,64
Robert Maloney,51,57
Niall Cooney,51,58
David Webster,55,59
Joe Gorman,51,57
Adam Hanlon,53,57
Sean Noble,45,55
Dean Zambra,53,57
Graham Kelly,53,59
Gareth McDonagh,50,56
Jake Kelly,55,59
Gavin Sheridan,47,54
Michael Brown,47,53
Ryan Swan,49,58
Eric McGill,52,56
Philip Hughes,53,53
Sean Hurley,49,58
Shane O'Connor,53,59
David Cassidy,55,55
Ismahil Akinade,54,64
Adam Mitchell,53,53
Michael Barker,53,59
David Scully,53,53
Shane O'Neill,53,58
Eoin Rossiter,47,52
