NAME,OVR,POT
Gabriel KobylakL,62,74
Pedro Justiniano,63,71
Raphael Rossi,69,69
Mateusz Cichocki,65,65
Leândro,66,66
Filipe Nascimento,66,66
Thabo Cele,65,68
Dawid Abramowicz,68,68
Roberto Alves,67,72
Luís Machado,66,66
Leonardo Rocha,65,70
Francisco Neto Ramos,67,68
Berto Cayarga,66,67
Mike Cestor,65,65
Damian Jakubik,65,65
Albert Posiadała,56,70
Christos Donis,67,68
Lisandro Semedo,67,68
Daniel Łukasik,67,67
Daniel Pik,59,71
Tiago Matos,63,72
Jakub Nowakowski,56,67
Jean Franco Sarmiento,57,60
Luizão,64,68
Dariusz Pawłowski,63,68
Dominik Sokół,59,68
Jakub Snopczyński,55,74
Aleksander Gajgier,52,68
