NAME,OVR,POT
Mariano Andújar,76,80
Pablo Sebastián Álvarez,72,75
Matías Silvestre,72,78
Nicolás Spolli,72,78
Ciro Capuano,71,74
Marco Biagianti,72,78
Mariano Izco,72,76
Cristian Llama,75,78
Adrian Ricchiuti,73,75
Maxi López,78,84
Giuseppe Mascara,76,80
Andrea Campagnolo,71,75
Christian Terlizzi,71,78
Ezequiel Carboni,71,74
Alejandro Gómez,71,77
Mirko Antenucci,71,78
Alessandro Potenza,70,74
Pablo Ledesma,71,76
Błażej Augustyn,70,78
Giovanni Marchese,69,70
Gennaro Delvecchio,70,76
Pablo Barrientos,74,80
Takayuki Morimoto,70,76
Giuseppe Bellusci,69,80
Simone Pesce,70,71
Tomas Kosicky,64,75
Fabio Sciacca,69,80
Raphael Martinho,69,76
Gianvito Plasmati,69,72
