NAME,OVR,POT
Tyler Miller,68,72
Steven Beitashour,69,69
Walker Zimmerman,73,76
Danilo SilvaL,69,69
Jordan Harvey,66,66
Eduard Atuesta,72,81
Latif Blessing,72,75
Mark-Anthony Kaye,72,77
Carlos Vela,83,83
Adama Diomande,71,71
Diego Rossi,73,83
André Horta,72,80
Mohamed El-Munir,69,70
Tristan Blackmon,58,64
Niko Hämäläinen,54,64
Pablo Sisniega,66,73
Lee Nguyen,73,73
Peter-Lee Vassell,60,72
Eddie Segura,69,79
Phillip Ejimadu,55,70
Joshua Pérez,65,75
Dejan Jaković,66,66
Rodolfo Zelaya,65,65
Adrien Perez,59,65
Alejandro Guido,66,71
Diego Palacios,69,79
Brian Rodríguez,64,75
