NAME,OVR,POT
Mark McGinley,57,58
David Webster,59,59
Shane McEleney,57,58
Kosovar SadikiL,58,70
Sam Todd,58,66
Mark Russell,54,61
Mark Coyle,55,62
Gareth Harkin,54,54
Barry McNamee,59,59
Karl O'Sullivan,54,66
Raffaele Cretaro,56,56
Cameron Saul,54,61
Ryan Connolly,58,58
Tony McNamee,56,57
Adrian DelapL,55,68
Peter Burke,54,62
Alexander Kogler,53,60
Ruairí Harkin,55,55
Corey McBride,49,61
Leo Donnellan,50,60
Shaun Kelly,55,55
Mark Timlin,56,60
Stephen Doherty,50,60
Daragh Ellison,48,60
Kieran Farren,50,63
