NAME,OVR,POT
Jakub Szumski,66,67
Murat Uçar,65,65
Hasan Hatipoğlu,62,62
Gökhan Kardeş,60,65
Léo Schwechlen,66,66
Johanna Omolo,65,65
Petrus Boumal,66,67
Arvydas Novikovas,69,69
Cenk Alkılıç,64,64
Gabriel Obertan,69,69
Ricardo Gomes,71,71
Mitchell Donald,70,70
Osman Çelik,65,65
Zakarya Bergdich,72,72
Bogdan Butko,71,71
Kayacan Erdoğan,63,63
Oltan Karakullukçu,63,63
Emrah Başsan,71,71
Adolphe Teikeu,66,66
Elbasan Rashani,68,68
Brahim Darri,68,69
Buğra ÇağıranL,63,66
Göktuğ Bakırbaş,60,67
Batuhan Ünsal,55,63
Özgür Sert,57,67
