NAME,OVR,POT
Jurgen Sierens,64,67
Nasser Daineche,57,61
Azubuike Oliseh,59,67
Damir Mirvic,62,64
Janne Hietanen,57,63
Vincent Provoost,57,62
Boubacar Dembélé,58,61
Yanis Papassarantis,56,72
Stefaan Tanghe,66,70
Ode Ochinabo Thompson,60,66
Mahamadou Dissa,63,66
Jonathan Bourdon,63,68
Bjorn De Wilde,62,65
Gunter Van Handenhoven,63,68
Benjamin Lutun,54,69
Felipe,57,66
Bart Goossens,53,64
Thomas Troch,57,62
Alexandre Tokpa,61,63
Sekou Ouattara,55,60
Cédric Bétrémieux,61,63
Kenneth Vonck,48,56
Jimmy Mulisa,56,62
Anthony Van Loo,51,62
Jeroen Vanthournout,41,62
Mourad Jalliti,56,62
Michel Ternest,51,67
