NAME,OVR,POT
Gurmeet Singh,55,65
Nikhil Poojary,57,57
Odei,68,68
Chinglensana Singh,61,66
Akash Mishra,61,70
João Victor,68,68
Hitesh Sharma,56,63
Bartholomew Ogbeche,70,70
Mohammed Yasir,59,64
Javi Siverio,64,69
Halicharan Narzary,57,57
Borja Herrera,65,65
Sahil Tavora,53,56
Nim Dorjee Tamang,55,56
Manoj Mohammad,53,60
Anuj Kumar,51,58
Rohit Danu,54,64
Joel Chianese,64,64
Reagan SinghL,55,55
Abdul Rabeeh,51,62
Mark Zothanpuia,47,55
Aaren D'Silva,51,56
Laxmikant Kattimani,59,59
Soyal Joshy,50,61
Lalchungnunga Chhangte,47,58
Lalbiakhlua Jongte,49,61
Adil Khan,57,57
Lalawmpuia,48,56
