NAME,OVR,POT
Erik Domaschke,65,65
Markus Ballmert,65,66
Jeron Al-Hazaimeh,63,63
Lars Bünning,64,70
Hassan Amin,66,66
Willi Evseev,63,63
Florian Egerer,64,70
René Guder,63,63
Valdet Rama,64,64
Luka Tankulić,64,64
Tom Boere,63,63
Marcus Piossek,64,64
Mike-Steven Bähre,64,69
Nicolas Andermatt,61,64
Janik Jesgarzewski,62,63
Constantin Frommann,60,70
Dejan Božić,60,60
Christoph Hemlein,63,63
Julius Düker,61,64
Niels Grevink,54,63
Leonard Bredol,56,66
Lukas Krüger,60,70
Ted Tattermusch,56,68
Steffen Puttkammer,66,66
Matthis Harsman,60,68
Thilo Leugers,66,66
Yannick Osée,63,68
