NAME,OVR,POT
David Lazar,68,70
Daniel Graovac,67,72
Gabriel Tamaș,71,71
Constantin Dima,65,79
Risto Radunović,70,70
Constantin Budescu,75,75
Gabriel SimionL,65,77
Ljuban Crepulja,68,71
Valentin Gheorghe,70,78
Kehinde Fatai,69,69
Denis Alibec,72,72
Ionuț Biceanu,64,67
David Bruno,68,68
Alexandru Dandea,65,65
Andrei Trușescu,60,74
Georgi Kitanov,66,71
Julien Bègue,70,71
Mihai Răduț,68,68
Mirel Bolboașă,58,59
Dinu Graur,62,67
Silviu Balaure,67,73
Albert Stahl,63,76
Alexandru IonițăL,67,72
Gabriel Șerban,55,70
Dragoș Gheorghe,56,69
Takayuki Seto,67,67
Raoul Baicu,57,74
