NAME,OVR,POT
Wu Yan,68,68
Mawlanyaz Dilmurat,54,62
Toni Šunjić,74,74
Wang Shangyuan,66,68
Zhao Yuhao,64,66
Ke Zhao,63,63
Zhou Dingyang,69,70
Song Boxuan,65,65
Feng Boxuan,53,58
Ivo,75,75
Henrique Dourado,73,73
Mohamed Buya Turay,70,70
Zhong Jinbao,60,61
Gu Cao,66,66
Luo Xin,60,60
Wang Guoming,57,57
Fernando Karanga,71,71
Chen Hao,64,66
Yang Guoyuan,49,54
Abduwal Ablet,61,61
Huang Chuang,51,60
Ma Xingyu,59,59
Shi Chenglong,55,63
Parmanjan Kyum,48,54
Chen Pu,51,58
Han Dong,50,63
Liu Jiahui,50,58
Niu Ziyi,50,57
