NAME,OVR,POT
Gerard Barron,54,59
Hugh Douglas,52,58
Michael Leahy,55,64
David O'Connor,53,59
Ciaran Nangle,53,62
Chris Mulhall,55,58
James Kavanagh,51,57
Robbie Benson,53,61
Paul Corry,55,66
Paul O'Conor,54,60
Graham Rusk,55,63
Mark McGinley,53,57
Thomas Boyle,53,60
Gary Burke,53,61
Stephen Doyle,52,60
Daniel Ledwith,52,58
Samir Belhout,52,58
Cillian Morrison,52,59
Sean Russell,50,57
Gavin Colton,52,62
Danny Fallon,50,57
Niall Corbett,51,56
Barry McCabe,50,57
Mark Langtry,51,57
John Kelly,50,55
