NAME,OVR,POT
Đorđe Petrović,69,78
Brandon Bye,71,72
Andrew Farrell,69,69
Henry Kessler,71,76
DeJuan Jones,71,76
Tommy McNamara,66,66
Matt Polster,70,70
Nacho Gil,68,68
Dylan Borrero,61,73
Carles Gil,79,79
Gustavo Bou,75,75
Latif Blessing,70,71
Maciel,65,72
Christian Makoun,66,76
Omar Gonzalez,64,64
Earl Edwards Jr.,60,60
Giacomo Vrioni,69,75
Dave Romney,69,70
Emmanuel Boateng,66,66
Damian Rivera,62,77
Justin Rennicks,58,67
Jozy Altidore,67,67
Bobby Wood,66,66
Ryan Spaulding,60,67
Esmir Bajraktarevic,58,78
Noel Buck,58,75
Jack Panayotou,49,70
Jacob Jackson,54,66
Ben Reveno,57,68
