NAME,OVR,POT
Amir Abedzadeh,73,76
Bebeto,73,73
Zainadine,77,77
Renê Santos,68,69
Rúben Ferreira,70,70
Edgar Costa,69,69
Franck Bambock,68,72
Nanu,69,73
Daizen MaedaL,68,74
Bruno XadasL,72,81
Rodrigo Pinho,70,70
Josip Vuković,71,72
Jhon Cley,68,69
Pedro Pelágio,66,77
Douglas Grolli,67,67
Charles,71,74
Joel Tagueu,70,71
Jorge Correa,70,70
Fábio China,69,69
Getterson,69,69
Dejan Kerkez,68,72
Diego MorenoL,66,75
Erivaldo,65,65
André Teles,62,72
Pedro Mateus,63,70
André Mesquita,63,70
Juan Mosquera,62,70
