NAME,OVR,POT
Naoto Kamifukumoto,63,63
Seiya Fujita,63,63
Dušan Cvetinović,64,64
Hidenori Ishii,61,61
Taiki Tamukai,63,63
Giordana Konishi,65,71
Cacá,67,75
Akira Hamashita,63,63
Kazuki Nishiya,65,65
Masaki Watai,65,74
Mushaga Bakenga,67,67
Kazunari Ichimi,66,70
Koki Sugimori,63,66
Kohei Uchida,63,64
Daisei Suzuki,63,67
Toru Hasegawa,61,61
Akihiro Sato,63,63
Shiryu Fujiwara,61,69
Chie Edoojon Kawakami,61,67
Noriki Fuke,60,65
Taiyo Nishino,60,72
Hiroshi Omori,58,71
Koki Matsuzawa,57,58
Naoki Goto,56,71
