NAME,OVR,POT
Steve Clark,71,71
Hector Jimenez,66,66
Tyson Wahl,63,63
Michael Parkhurst,68,68
Chris Klute,63,66
Tony Tchani,69,73
Wil Trapp,69,78
Ethan Finlay,69,73
Ben Speas,62,66
Federico Higuaín,76,76
Jack McInerney,67,73
Aaron Schoenfeld,61,63
Kristinn Steindórsson,64,66
Mohammed Saeid,62,66
Chad Barson,60,64
Brad Stuver,58,63
Kei Kamara,76,76
Cedrick,69,75
Gastón Sauro,64,68
Emanuel Pogatetz,71,71
Justin Meram,68,68
Harrison Afful,66,66
Matt Lampson,65,67
Waylon Francis,65,69
Ben Swanson,60,79
Sergio Campbell,60,64
Romain Gall,59,74
Kevan George,58,58
