NAME,OVR,POT
Benjamin SiegristL,61,63
Jason McCarthyL,59,73
Anthony Stewart,62,68
Aaron Pierre,61,69
Sido Jombati,63,63
Daniel Rowe,57,69
Michael Harriman,63,68
Marcus Bean,59,59
Matt Bloomfield,60,60
Paul Hayes,62,62
Garry Thompson,60,60
Stephen McGinn,62,63
Jerell SellarsL,60,72
Max Kretzschmar,58,66
Ryan Sellers,53,60
Ryan AllsopL,63,69
Gozie Ugwu,62,68
Luke O'Nien,57,66
Joe Jacobson,64,64
Paris Cowan-HallL,62,66
Sam Wood,62,62
Rowan LiburdL,54,60
Alex Lynch,56,62
Gareth Ainsworth,53,53
Barry Richardson,44,44
