NAME,OVR,POT
Paulo Garcés,71,71
Camilo Rodríguez,63,73
Claudio Baeza,69,75
Julio Alberto Barroso,73,73
Luis Pavez,66,76
Jaime Valdés,75,75
Esteban Pavez,71,77
Emiliano Vecchio,72,75
Humberto Suazo,73,73
Esteban Paredes,73,73
Jean Beausejour,70,70
Luis Pedro Figueroa,69,69
Juan Delgado,69,76
Cláudio Maldonado,68,68
Hardy Cavero,59,73
Justo Villar,74,74
Bryan Carvallo,61,73
Modou Jadama,58,70
Ignacio González,62,66
Christian Vilches,71,71
Carlos Contreras,58,71
Leonardo Cáceres,69,69
Roberto Riveros,58,71
Felipe Flores,67,69
Pablo Soto,60,70
Nicolás Orellana,59,71
Dilan Zúñiga,59,71
Jorge Araya,58,72
