NAME,OVR,POT
Domenik Schierl,65,68
Fabian Gmeiner,64,67
Anderson,66,69
Jean Hugonet,62,68
Darijo Grujcic,60,68
Hakim Guenouche,64,73
Stefano Surdanović,63,69
Pius Grabher,64,64
Torben Rhein,65,78
Lukas Fridrikas,64,69
Anthony Schmid,65,70
Adriel,65,70
Cem TürkmenL,63,73
Yadaly DiabyL,62,68
Matthias Maak,62,62
Ammar Helac,64,68
Emrehan GedikliL,61,75
Michael Cheukoua,66,67
Tobias Berger,59,69
Nemanja Motika,58,76
Hannes Küng,57,69
Henri KoudossouL,60,69
Yuliwes BellacheL,59,68
Angelo Bačić,53,68
Daniel Tiefenbach,58,64
