NAME,OVR,POT
Luca Marchegiani,76,86
Fabio Moro,57,86
Davide Mandelli,69,84
Lorenzo D'Anna,75,89
Salvatore Lanna,57,83
Franco Semioli,54,82
Andrea Zanchetta,72,84
Matteo Brighi,81,98
Luciano,62,74
Federico Cossato,73,90
Simone Tiribocchi,70,85
Roberto Baronio,71,89
César,66,85
John Mensah,59,84
Sergio Marcon,70,82
Sergio Pellissier,55,84
Daniele Franceschini,41,77
Ivone De Franceschi,54,73
Marco Malagó,56,83
Emanuele Pesaresi,47,79
Paolo Codognola,56,74
Marco Esposito,57,75
Carvalho Amauri,73,81
Paolo Sammarco,50,75
Alfredo Cariello,46,76
