NAME,OVR,POT
Jon Busch,64,64
Steven Beitashour,62,64
Victor Bernárdez,66,67
Jason Hernandez,65,66
Ramiro Corrales,62,62
Sam Cronin,64,68
Marvin Chávez,66,66
Shea Salinas,62,65
Tressor Moreno,70,70
Chris Wondolowski,71,71
Steven Lenhart,64,67
David Bingham,60,68
Anthony Ampaipitakwong,62,66
Ike Opara,65,72
Brad Ring,61,67
Khari Stephenson,63,63
Alan Gordon,64,64
Rafael Baca,63,69
Tim Ward,63,66
Sam Garza,62,67
Joey Gjertsen,61,61
Justin Morrow,61,65
Sercan Güvenisik,60,60
Jean-Marc Alexandre,59,66
Ellis McLoughlin,60,66
