NAME,OVR,POT
Ignacio Arce,67,67
Nicolás MorgantiniL,66,66
Miguel Jacquet,67,70
Gastón Suso,72,72
Juan Infante,71,71
Jeronimo CacciabueL,66,70
Nicolás Eduardo Castro,70,70
Franco Baldassarra,65,71
Ignacio Schor,71,81
Vicente TabordaL,68,78
Mauro Quiroga,68,68
Iván Rossi,71,71
Franco DíazL,64,73
Gonzalo Asís,68,68
Juan Pablo Pignani,65,76
Ramiro MacagnoL,69,74
Nadir Zeineddin,64,73
Alexis SabellaL,65,76
Ignacio Vázquez,64,71
Alejandro Sánchez,65,65
Ronaldo Martínez,64,66
Nicolás Servetto,63,65
Sasha Marcich,62,66
Juan Cruz EsquivelL,62,71
Augusto Alcorcel,61,72
Federico González,61,68
