NAME,OVR,POT
Pau López,80,83
Chancel Mbemba,80,82
Samuel Gigot,77,78
Leonardo Balerdi,75,81
Jonathan Clauss,80,80
Valentin Rongier,78,78
Jordan Veretout,79,79
Nuno TavaresL,76,81
Cengiz Ünder,78,81
Mattéo Guendouzi,80,86
Alexis Sánchez,80,80
Dimitri Payet,80,80
Azzedine Ounahi,73,83
Eric BaillyL,77,78
Sead Kolašinac,75,75
Rubén BlancoL,74,78
Ruslan MalinovskyiL,81,81
Vitinha,76,84
Issa KaboréL,72,83
Bartuğ Elmaz,62,76
Bilal Nadir,60,72
Esey Gebreyesus,59,67
Aaron Kamardin,59,63
Simon Ngapandouetnbu,67,75
Pedro,63,72
Aylan Benyahia-Tani,60,76
Roggerio Nyakossi,61,71
Paolo Sciortino,60,65
Jorès Rahou,59,71
Amay Caprice,61,74
Nassim Ahmed,59,64
Amine Harit,77,80
